WW,37.94,15:46:58
WW,37.94,15:46:59
WW,37.94,15:46:59
WW,37.94,15:46:59
WW,37.94,15:47:00
WW,37.93,15:47:00
WW,37.93,15:47:00
WW,37.925,15:47:00
WW,37.93,15:47:00
WW,37.93,15:47:00
WW,37.93,15:47:00
WW,37.93,15:47:00
WW,37.93,15:47:00
WW,37.93,15:47:02
WW,37.93,15:47:02
WW,37.93,15:47:02
WW,37.93,15:47:02
WW,37.93,15:47:02
WW,37.93,15:47:02
WW,37.925,15:47:04
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.91,15:47:07
WW,37.91,15:47:07
WW,37.91,15:47:07
WW,37.91,15:47:07
WW,37.91,15:47:07
WW,37.91,15:47:07
WW,37.91,15:47:07
WW,37.92,15:47:07
WW,37.92,15:47:07
WW,37.89,15:47:07
WW,37.89,15:47:07
WW,37.895,15:47:08
WW,37.88,15:47:08
WW,37.885,15:47:09
